class,aa_000,ab_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bn_000,bo_000,bp_000,bq_000,br_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cr_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
neg,31394,,0,,0,0,0,0,0,0,2814,142036,1658302,419542,5806,0,1105336,1908,0,0,0,0,1871540,1556132,506738,254370,0,0,0,0,0,0,0,0,0,0,0,30216,695294,1395276,107714,0,8128,10400,12964,1005080,1030654,161274,0,0,0,0,569458,547980,207634,144774,118622,109654,124940,201544,187796,16098,2378792,76,54,196,74,1105336,33342,214802,287770,278960,,,,,,,,220840,31393.26,2378792,2378792,2334572,16132,486912,111480,1162380,2228500,1209600,0,,,,2025737.28,0,198735.36,,,0,0,0,17426,512398,1219252,439218,31824,6880,1502,,1608,2378792,,3650,508,141458,132000,1117938,777974,53838,1134,0,0,,,,,,,,,,2138,78,0,0,0,0,0,0,0,0,22208,27924,3502,0,0,47536,6532,5936860,996364,0,16262,0,0,30393410,,,212074,567574,393008,207182,367634,267778,106778,48688,57146,638,0,0
neg,25322,,0,,0,0,0,0,0,0,13490,303096,1576062,959908,86024,434,1417596,0,0,0,0,0,2559622,2175836,554324,285374,0,0,0,0,0,0,0,0,0,0,0,0,555940,2381598,1476,0,7040,2208,2422,2658,75928,2848672,72,14,0,0,1645840,590062,242154,146762,121134,191420,1642,0,0,0,3115632,0,52,120,416,1417596,58760,169204,382888,217720,195160,,,,,,,126800,25322.38,3115632,3115632,3136930,13024,147430,61656,681140,2939014,1209600,0,,,,2144641.92,379948.8,406116.48,0,336,0,0,474,65576,576644,1163750,1014012,105632,11792,1134,,864,3115632,,12258,1650,120168,458840,232762,1079270,984294,49406,366,0,,,,,,,,,,7350,1038,0,0,186850,447794,0,0,0,0,32292,16534,2936,0,0,96044,15792,6633500,805196,0,0,0,0,1306700,3037.5,3758,831616,1139938,283036,94498,151854,134674,116002,74514,108314,4568,0,0
neg,1712,,72,54,0,0,0,0,0,0,92,45862,57746,802,0,0,47236,0,0,0,0,0,100104,91278,18972,5896,0,0,0,0,114,76,0,0,0,0,0,8806,77806,3536,14354,0,108,48,42,160,14700,89438,6,0,0,0,38678,47070,12242,5300,902,176,80,54,0,0,119116,114,326,238,0,47236,1050,12050,6890,,,,,,,,,18800,1712.57,119116,119116,126740,368,76,11708,118760,104502,1209600,2710,2,6,0,93747.84,0,10655.04,0,0,0,0,0,22036,75244,6578,460,134,50,0,0,6,119116,,182,18,46,5128,1138,23396,72698,1856,40,0,94,200,93582,49464,0,24,0,22,94662,80,48,0,0,0,0,0,0,0,0,512,518,104,0,0,2390,490,4940,524,0,0,0,0,712590,58.32,66,11516,15050,8378,3536,10428,54912,584,46,52,0,0,0
neg,612,,52,,0,0,0,0,0,0,8980,30482,20230,0,0,0,23704,0,0,0,0,0,57094,45252,33526,3440,0,0,0,0,28,70,0,0,0,0,0,0,0,0,59692,0,3880,128,154,154,742,54634,0,0,0,0,29898,19140,6722,1310,206,108,1188,986,126,8,90728,0,76,6,0,23704,962,20040,13270,,,,,,,,,32660,611.18,90728,90728,94388,245,248,8456,89700,59692,1209600,0,,,,37104.96,0.0,18698.88,44032,,0,0,0,33972,22204,3274,192,50,0,0,,0,90728,,3916,42,2116,3838,10986,38380,414,0,0,0,,,,,,,,,,216,74,0,0,0,0,0,0,0,0,864,144,20,16546,6302,806,190,200880,20518,0,20,0,0,0,0.0,0,23284,9688,3124,844,3034,18706,814,198,0,0,0,0
neg,454,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,28084,0,0,0,2546,4004,74704,65794,29712,4272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107104,0,0,0,0,28084,888,18614,11042,,,,,,,,,28820,454.52,107104,107104,212,0,0,10164,106020,0,1209600,0,4,10,0,31306.56,22508.16,24163.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107104,0,0,0,0,0,0,0,0,0,0,0,50,52,33556,198,0,170,0,0,34214,0,0,0,0,0,0,0,0,0,0,936,0,0,0,0,0,0,0,0,1138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neg,41796,,340,862,0,0,0,0,0,0,316,4484,2128174,941966,43894,428,1627308,0,0,0,0,0,2923464,2691732,383846,192836,0,0,0,0,3040,116,0,0,0,0,0,1130,783228,2334904,0,0,1512,318,834,234386,2628192,254010,10,0,0,0,1148920,645228,358406,261792,191116,179236,326158,8406,0,0,3307700,0,0,6,22,1627308,42636,225310,157874,159320,118880,,,,,,,101060,41795.42,3307700,3307700,3331032,15060,40840,86080,883160,3119262,1209600,30554,0,128,0,2635570.56,0.0,482940.48,0,0,0,0,0,100,434964,1356096,1234296,80898,12084,824,1308,1070,3307700,,3792,542,4150,456658,160478,2002876,481110,9656,0,0,1212,1220,1972416,230446,18,2576,0,0,2661138,696,148,0,0,0,0,0,0,0,0,17908,7660,1444,0,0,29836,7942,536100,109166,0,0,0,0,1795420,934.86,1142,507226,901172,249658,98602,296176,582658,269462,84246,118844,11218,0,0
neg,58620,,0,,0,0,0,0,0,0,1306,305402,2614924,871284,2486,0,1774204,0,0,0,0,0,3532606,3241232,536000,225556,0,0,0,0,0,0,0,0,0,0,0,67840,1178440,1626388,922734,0,5550,4726,14926,17746,1215738,2536706,10,0,0,0,1696488,444084,302672,235224,206390,268230,459190,183000,124,0,4069494,72,908,344,80,1774204,40668,323196,211646,136360,155820,190640,1310700,1310700,1310700,1310700,1310700,45160,58619.23,4069494,4069494,4032504,24602,1105076,39172,429960,3795402,1209600,0,,,,3277856.64,0.0,510971.52,,,0,0,0,70292,1506542,1908352,290870,16508,2820,18,,0,4069494,,4916,684,140740,235300,357384,2863330,189712,3336,0,0,,,,,,,,,,2662,88,0,0,0,0,0,0,0,0,21708,58136,10386,0,0,122416,25196,5847180,747950,0,0,0,0,30539800,,,532338,669364,459148,215644,483622,526554,409102,252530,243452,3648,0,0
neg,55426,,188,172,0,0,0,0,0,0,0,0,0,0,0,0,1771546,0,0,0,0,0,3178902,2686420,1114518,392012,0,0,0,0,398,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294468,192,134,306,0,1771546,70884,794486,318012,307900,305300,300780,,,,,,191980,55425.03,4294468,4294468,580,0,2114,57000,654440,0,1209600,103518,0,126,0,3094274.88,0.0,544747.2,0,0,0,0,0,0,0,0,0,0,0,0,116,136,4294468,,0,0,0,0,0,0,0,0,0,0,286,206,2612464,10336,44,2504,0,0,3129218,2296,132,0,0,0,0,0,0,0,0,38458,51072,9228,0,0,170860,23194,941700,111014,0,0,0,0,11950,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pos,511552,0,1208,428,816,5514,0,0,0,37438,807726,146036,7096,420,0,0,15138684,6828,0,0,1263338,1811302,26764892,24422848,5708252,2514518,4,0,0,0,1592,1398,0,0,0,0,0,0,546,266082,732088,0,1294,216,248,530,902,825778,169748,0,0,0,419858,234346,97538,65932,42790,28190,20552,20666,15330,53514,33745938,22534,4578,128306,12,15138684,406000,1894908,3779886,361860,314320,285420,277380,232600,185640,198260,140200,367800,511551.97,33745938,33745938,1101470,5100,11046,38090,991920,999288,1209600,920680,0,734,0,28016703.36,0.0,4240440.0,2,266,0,0,149250,246646,181346,193752,167986,44382,9540,5814,528,962,33745938,0,1512,224,76808,92384,62360,720330,44514,580,4,0,484,1370,17806460,9421256,0,13234,0,0,18813398,38296,8266,0,0,0,0,0,0,0,0,251946,102576,40574,50929364,7646438,969542,143628,1940040,266214,32894754,403378,0,26,1566250,428.18,486,170910,169590,102474,48008,65134,60038,362590,17528,2444,0,2,0
neg,6,,4,4,0,0,0,0,0,0,1826,1880,1498,0,0,0,1502,0,0,0,174,464,22466,20802,4886,340,0,0,0,0,0,12,0,0,0,0,0,0,0,0,5204,0,60,32,24,48,1254,3786,0,0,0,0,4168,174,212,40,30,18,70,330,162,0,27536,0,4,0,0,1502,136,3354,1520,,,,,,,,,4700,6.52,27536,27536,28818,24,0,2660,27420,5204,1209600,252,2,8,0,1333.44,12.48,2803.2,0,18,0,0,818,2788,1018,580,0,0,0,0,0,36,27536,,1050,8,20,20,20,4020,66,0,0,0,2,10,1256,80,0,0,0,0,1580,36,86,0,0,0,20,0,0,0,0,148,0,0,0,0,40,10,6700,682,0,10,0,0,0,46.58,60,4032,1036,22,8,14,18,16,58,0,0,0,0
neg,41130,,2130706432,624,0,0,0,0,0,0,37038,1082362,1307736,91426,766,0,1132816,0,0,0,0,0,2315660,2096692,279786,192706,0,0,0,0,332,796,0,0,0,0,0,28788,1187730,1051770,251040,0,2784,952,1258,3776,134138,2376168,252,0,0,0,706670,827644,336982,227154,155930,146152,118796,0,0,0,2595680,0,216,294,4,1132816,29562,166376,112604,130240,133440,,,,,,,13060,41129.48,2595680,2595680,2604028,13703,6888,15900,173140,2519328,1209600,86236,2,38,0,2212810.56,0.0,303989.76,14,312,0,0,5448,369416,1264848,747048,119882,10052,2520,114,518,530,2595680,,3530,346,86840,201646,61794,1732436,425972,6720,44,0,696,1476,2186268,110798,84,17096,0,8,2226580,1346,144,0,0,0,0,0,0,0,0,14000,26894,13726,0,0,70304,15054,6246580,658188,0,0,0,0,1129480,804.1,692,318832,346718,312778,178676,343746,276716,304586,351930,84020,1326,0,0
neg,2912,,2130706432,52,0,0,0,0,0,0,602,106796,110132,14246,22,0,96990,0,0,0,0,0,201056,163804,57070,26272,0,0,0,0,44,14,0,0,0,0,0,0,62322,155772,13704,0,1620,44,64,116,1672,228248,34,0,0,0,102740,82020,24162,11332,6048,4120,1376,0,0,0,258270,0,8,12,2,96990,3108,21750,34868,,,,,,,,,55980,2912.65,258270,258270,259484,829,1492,25074,257000,231798,1209600,11182,2,10,0,181374.72,1085.76,47748.48,0,110,0,0,0,52202,90562,77622,10238,936,238,0,2,14,258270,,1910,94,2666,29234,8958,39890,140926,7996,124,0,48,124,131222,52,0,3612,0,8,186598,294,66,0,0,0,1088,0,0,0,0,1984,1744,844,0,0,7578,1392,1299640,138308,0,0,0,0,0,243.2,222,52688,51736,22820,9476,30500,24644,20472,12262,7200,0,0,0
pos,1054946,2,7136,1370,0,0,0,0,159068,3796396,22104064,23752612,7063894,928200,163214,15172,29110012,8264,284,,1949124,2932630,51074670,47437072,32966372,4255048,28,0,0,0,6864,2984,0,0,0,0,0,4724,775008,31641148,25561740,0,113640,42934,67092,179232,543830,52107384,2711028,2217478,2,0,18743086,14405542,7177136,4264782,2675078,1978546,1494638,1302982,708404,5232426,85992136,24174,26668,110164,56,29110012,664152,28016260,4922632,583040,504380,517720,448500,380200,487420,620640,610340,11620,1054946.3,85992136,85992136,85512300,346482,68568,,36480,58048550,1209600,1270874,0,1478,0,51142688.64,0.0,6863154.24,1282,18236,36914,472400,4388760,8184720,13696206,11136180,8556114,7817578,3277300,416448,3908,5464,85992136,0,68368,8742,2468648,2725150,3410368,42530052,6578154,191736,1396,6,2514,2738,29774262,9287358,478810,7372,0,0,30474768,54554,5498,0,0,0,0,0,0,0,0,362874,225032,74642,98715598,15145510,1745172,261886,2184880,432466,83373976,225810,0,0,21902640,20992.74,21028,7122540,5640404,4206560,2009946,4308076,4520660,7940526,22011912,221996,0,0,0
neg,41414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41414.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neg,36,,10,4,0,0,0,0,0,0,190,10220,9220,0,0,0,8268,0,38,0,0,0,24880,14502,37034,2796,0,0,0,0,20,8,0,0,0,0,0,0,0,42,19588,0,1802,134,158,254,1296,15986,0,0,0,0,16750,1768,178,226,60,56,96,484,12,0,61992,2,2,0,0,8268,644,26562,10078,1310700,1310700,1310700,1310700,1310700,1310700,1310700,1310700,36320,35.11,61992,61992,58682,38,364,5622,61220,19630,1209600,1012,0,16,0,7250.88,0.0,11289.6,,,0,0,0,5366,12942,1270,52,0,0,0,2,68,61992,,1162,50,108,538,148,4252,10632,2700,40,0,6,10,6750,60,0,24,0,0,8738,180,254,0,0,0,0,0,0,0,0,658,0,0,3394,1006,366,78,700,334,0,10,0,0,0,,,13134,5678,608,54,52,22,26,56,0,0,0,0
neg,2076,,0,,0,0,0,0,0,0,234,97604,29738,0,0,0,62028,0,0,0,0,0,121532,105798,175812,9018,0,0,0,0,0,0,0,0,0,0,0,10228,94470,6820,16058,0,1432,112,120,192,1238,124482,0,0,0,0,55896,47726,13858,7084,1666,536,502,290,18,0,297408,258,1128,160,28,62028,2028,163120,12610,,,,,,,,,175280,2075.47,297408,297408,286614,425,1778,28214,296680,127576,1209600,0,,,,113685.12,0.0,12457.92,0,48,0,0,0,79178,45158,2484,526,228,2,0,,12,297408,,1516,36,1196,5140,5370,75406,36036,2778,98,0,,,,,,,,,,170,56,0,0,0,0,0,0,0,0,1126,844,164,0,0,3976,724,597420,62234,0,0,0,0,1075530,172.28,148,15214,15692,9894,8614,17462,60604,92,4,0,0,0,0
neg,42888,,350,336,0,0,0,0,0,0,152,49274,1564862,1298640,122962,4680,1272496,0,0,0,0,0,2696784,2357310,464192,309298,0,0,0,0,464,324,0,0,0,0,0,8022,781366,987276,1263906,0,2022,1530,1688,128202,2062778,843278,1072,0,0,0,1320930,530462,276626,220770,170294,133714,185412,202362,0,0,3161172,538,24,630,6,1272496,36462,237968,222528,160760,195520,,,,,,,104840,42887.44,3161172,3161172,3167198,18390,137970,72042,738840,3040570,1209600,67720,2,26,0,2124990.72,0.0,914188.8,0,0,0,0,0,6450,417532,1628626,924148,57590,5922,302,0,6,3161172,,2660,290,105334,655766,197450,1461756,609802,7434,78,0,640,652,1277144,121158,0,13080,0,20,2134658,1170,148,0,0,0,0,0,0,0,0,17816,30562,7162,0,0,94818,20878,469820,401816,0,0,0,0,2887480,593.38,690,934422,298662,213798,109794,230654,180868,186520,234414,651364,74,0,0
neg,40682,,1584,1408,0,0,0,0,0,0,68720,1070604,1878930,315906,36658,690,1410896,0,0,0,682,1114,2716816,2093950,784188,577934,0,0,0,0,3622,694,0,0,0,0,0,724364,2647144,0,0,0,1500,630,854,11324,2145506,1208898,2796,0,0,0,1251160,809748,272642,233896,235590,222938,193690,145356,6488,0,3502052,2,434,38,16,1410896,54812,374684,408136,256520,296660,,,,,,,226600,40681.66,3502052,3502052,3506428,19465,116406,104926,1078320,3371508,1209600,131062,0,98,0,2838362.88,17164.8,514269.12,0,0,0,0,3224,369106,1342866,1467948,174548,11870,1886,60,0,4,3502052,,3256,558,174482,409042,197446,1950966,609938,25540,280,0,2888,2084,2288252,38320,0,24040,0,18,2857530,3006,1020,0,0,1750,18790,0,0,0,0,30200,59150,8288,0,0,136510,23624,2025960,433390,17974,12272,0,0,39681620,893.1,1004,563768,1059216,554842,203658,329068,241410,154020,104362,160536,628,0,0
neg,1502,,108,102,0,0,0,0,0,0,150,108,64206,35050,184,0,45024,0,0,0,0,0,96308,84640,19894,7002,0,0,0,0,204,36,0,0,0,0,0,13400,66744,5288,14266,0,260,230,668,672,50352,47516,0,0,0,0,38036,43034,11280,4840,1696,378,252,182,0,0,116224,4,14,14,0,45024,1160,10942,8892,,,,,,,,,19380,1501.44,116224,116224,118184,360,0,11318,115740,99698,1209600,3042,2,6,0,85872.0,0.0,13663.68,0,0,0,0,0,0,40808,41100,17344,442,4,0,10,14,116224,,316,48,724,4928,4218,16850,69128,3394,92,0,138,178,88056,46,0,18,0,26,88114,132,64,0,0,0,0,0,0,0,0,736,1124,280,0,0,2638,532,101600,10152,19492,156,0,0,464030,97.84,108,14874,18594,4694,2012,8068,50114,940,190,164,48,0,0
neg,1608,,0,,0,0,0,0,0,0,226,41156,56880,12060,0,0,53714,0,0,0,0,0,100382,85230,66492,8892,0,0,0,0,0,0,0,0,0,0,0,0,48836,60194,1292,0,2020,1114,2732,2330,6894,93990,1242,0,0,0,63058,32554,9306,2968,1044,630,718,44,0,0,166922,12,146,68,10,53714,1358,50444,15876,1310700,1310700,1310700,1310700,1310700,1310700,1310700,1310700,65840,1608.33,166922,166922,168496,364,4444,15272,166140,110322,1209600,0,,,,89934.72,0.0,18888.0,,,0,0,0,30220,40286,35930,3554,312,20,0,,0,166922,,1522,36,4608,6542,5132,76210,15078,1194,0,0,,,,,,,,,,192,36,0,0,0,0,0,0,0,0,936,520,96,0,0,3998,854,190140,25402,0,0,0,0,608650,,,21576,14934,7690,3780,20350,38096,3324,174,398,0,0,0
neg,4280,,0,,0,0,0,0,0,0,19562,99572,265488,99166,78,0,207590,0,0,0,0,0,372160,288348,164864,60150,0,0,0,0,0,0,0,0,0,0,0,5760,122518,9798,345790,0,5242,1142,1730,4090,89834,381808,14,4,2,0,320054,84108,34690,19286,11808,9620,4300,0,0,0,537272,0,314,78,282,207590,8320,46790,116624,1310700,1310700,1310700,1310700,1310700,1310700,1310700,1310700,162420,4279.83,537272,537272,,1410,10716,47364,534960,,1209600,0,,,,305299.2,0.0,137708.16,,,0,0,0,21746,220530,198256,38288,3870,1164,12,,0,537272,,2334,144,23080,100164,50444,254768,50472,2456,4,0,,,,,,,,,,884,66,0,0,0,0,0,0,0,0,5770,2118,500,0,0,11222,2128,881620,108252,0,0,0,0,3279920,,,146658,142832,32834,21558,87864,36616,12260,2720,524,0,0,0
neg,38022,,2726,,0,0,0,0,0,0,920,340976,2338870,1033420,86010,0,1736482,0,0,0,0,0,3578018,3146758,849750,315556,0,0,0,0,2464,140,0,0,0,0,0,80632,3626368,77380,15816,0,3678,1180,1948,7552,2451742,1332992,1104,0,0,0,2187730,573242,313262,223040,165634,140214,182586,14488,0,0,4428850,0,56,928,154,1736482,55086,425836,422024,266680,215100,212680,,,,,,145680,38022.41,4428850,4428850,4436282,12589,304968,73358,788360,3800196,1209600,0,,,,2545464.0,0.0,1249176.0,0,0,0,0,0,23416,875052,1789580,985728,113756,12006,658,,0,4428850,,7270,1062,5174,827192,583656,1787234,585070,3534,4,0,,,,,,,,,,8346,528,0,0,0,0,0,0,0,0,28452,16588,3464,0,0,111536,17706,9304180,1105198,0,0,0,0,2337700,2119.7,2408,1289220,996936,347124,128182,236586,156592,145760,139658,327286,32852,0,0
neg,20152,,0,,0,0,0,0,0,0,1552,162858,982778,492306,13634,0,842270,0,0,0,0,0,1509036,1346980,261732,111072,0,0,0,0,0,0,0,0,0,0,0,4672,1493518,154938,0,0,1472,326,684,9840,858130,780446,2228,2,0,0,759912,356554,151386,114068,130144,125546,15518,0,0,0,1771368,0,400,124,464,842270,22584,116802,144170,178860,,,,,,,,77220,20152.93,1771368,1771368,1771812,5810,435774,52516,555500,1653128,1209600,0,,,,1330206.72,0.0,319537.92,0,0,0,0,0,23442,564730,588778,422248,46250,6934,746,,0,1771368,,4024,590,26544,222578,137164,914250,340628,7346,4,0,,,,,,,,,,1690,166,0,0,0,0,0,0,0,0,11472,22346,3872,0,0,71178,10588,2082360,574120,0,0,0,0,19152910,1037.18,1236,346714,447110,211222,98814,167040,121380,85642,55344,116884,2978,0,0
neg,30,,36,22,0,0,0,0,0,0,154,4522,6074,52,0,0,3844,0,154,0,0,0,22684,19402,7936,684,0,0,0,0,32,68,0,0,0,0,0,0,9518,0,1284,0,1510,28,38,32,786,8388,20,0,0,0,9104,824,408,60,38,264,104,0,0,0,30660,0,14,46,0,3844,322,4910,3002,,,,,,,,,7660,30.63,30660,30660,32850,27,320,2858,30420,10802,1209600,638,0,6,0,5032.32,0,4397.76,0,0,0,0,0,5096,4716,934,56,0,0,0,2,6,30660,,1498,18,34,82,568,2052,5370,1026,154,0,30,82,3972,88,34,26,0,0,5366,86,66,0,0,0,0,0,0,0,0,240,0,0,0,0,304,56,1940,506,0,0,0,0,0,236,76,6190,3788,656,102,64,2,0,0,0,0,0,0
neg,39666,,110,100,0,0,0,0,0,0,304,133184,1701516,587364,14140,40,1035594,0,0,0,0,0,2232502,2007026,380248,183310,0,0,0,0,226,68,0,0,0,0,0,20358,1004810,1388418,22962,0,2940,6214,8244,123750,1978310,317088,2,0,0,0,779658,672486,235670,169898,133826,111654,175270,158086,0,0,2613078,12,16,192,4,1035594,20330,197370,177580,164920,186380,,,,,,,24160,39666.52,2613078,2613078,2591106,15708,16308,16356,189360,2436548,1209600,49494,2,32,0,2144973.12,0,289895.04,0,0,0,0,0,8174,723258,1394140,296644,11210,3014,108,116,120,2613078,,3096,358,30762,149682,111510,1703446,431014,6666,14,0,138,162,741138,52740,0,3026,0,44,2156642,1272,102,0,0,0,0,0,0,0,0,11776,22276,4948,0,0,61100,9790,3916400,467564,0,0,0,0,411340,770.1,874,303010,332354,270038,134924,480138,465902,212334,93928,129364,14556,0,0
neg,38874,,286,164,0,0,0,0,0,0,182,326808,1757140,878694,159598,15226,1446034,0,0,0,0,0,2978988,2710376,607700,192728,0,0,0,0,1310,530,0,0,0,0,0,79626,1514126,1215780,328116,0,4238,1698,1964,3514,27452,3097536,1246,0,0,0,1599006,654600,208684,138786,97174,76254,108040,254956,148,0,3587450,530,474,1316,2,1446034,37938,390274,216582,228980,194020,,,,,,,178560,38874.91,3587450,3587450,3590162,15398,594,112670,1160460,3137648,1209600,89000,0,166,0,2359155.84,0.0,774556.8,0,1340,0,0,0,45158,712746,1571744,750142,51982,5702,174,224,232,3587450,,7034,594,49860,525304,186064,1456026,891742,20836,188,0,572,1944,2190950,131000,0,10744,0,0,2395404,2560,230,0,0,0,0,0,0,0,0,18322,30320,6328,0,0,109648,14660,400520,58022,0,0,0,0,315200,1318.24,1482,805632,642162,289976,140618,330210,385756,246344,138282,149374,9294,0,0
neg,61420,,214,198,0,0,0,0,0,0,2496,1852448,1888138,156164,2782,0,1613522,0,0,0,0,0,3671918,3401194,389082,209750,0,0,0,0,216,130,0,0,0,0,0,5360,1756400,358302,1781962,0,3022,234,506,10310,960682,2927136,134,0,0,0,1186996,1461166,545218,320566,211950,116128,49054,10944,0,0,4061626,176,480,240,4,1613522,30086,185374,202650,101780,116700,131420,,,,,,32640,61420.06,4061626,4061626,4069464,17043,3750,39410,424800,3902042,1209600,76440,14,76,0,3479071.68,0.0,417755.52,0,0,0,0,0,710248,2333990,773284,76330,7482,688,0,0,6,4061626,,5760,550,19912,352866,143984,2674684,693180,10958,128,0,324,330,2850730,63774,0,416,0,0,3514484,2452,260,0,0,0,0,0,0,0,0,16160,53636,11590,0,0,78584,14296,3095880,331844,0,0,0,0,5697590,1152.58,1380,454526,645588,357356,201400,773334,1013736,309314,79766,64196,2808,0,0
neg,39356,,150,148,0,0,0,0,0,0,23038,891548,1445026,363696,23924,1178,1190964,0,0,0,0,0,2402852,2023596,698164,307862,0,0,0,0,114,28,0,0,0,0,0,141076,2137592,469742,0,0,2106,672,1194,48264,1873226,822782,166,0,0,0,993142,538120,216602,178400,176956,218174,366834,60182,0,0,3101666,98,78,670,40,1190964,31250,421844,271916,259060,298240,,,,,,,133520,39356.7,3101666,3101666,3094374,18378,1592,63012,675400,2748410,1209600,112434,2,90,0,2402749.44,0.0,342563.52,0,0,0,0,0,150916,1093380,1227920,253456,17498,4854,386,22,30,3101666,,5154,594,44174,151118,148490,1859150,520058,19510,162,0,242,94,2413878,109068,0,624,0,24,2426704,2080,322,0,0,0,0,0,0,0,0,18102,51772,7944,0,0,92688,15292,23800,9018,0,0,0,0,431810,1361.86,1496,367094,618974,464766,211834,348174,274264,155584,98116,191926,17678,0,0
neg,14,0,36,,0,0,0,0,0,0,3374,2156,912,0,0,0,2330,0,0,0,0,0,6002,3238,11988,1328,0,0,0,0,30,2,0,0,0,0,0,0,0,972,5470,0,94,2,2,652,284,478,4930,0,0,0,4928,562,106,70,176,62,370,80,10,78,17996,2,0,0,0,2330,134,9216,2692,,,,,,,,,11900,13.94,17996,17996,19140,27,12,1706,17860,6478,1209600,0,,,,2256.96,0.0,3271.68,2,22,0,0,2180,1816,1714,732,0,0,0,0,,0,17996,0,974,10,20,518,170,1090,2996,656,8,0,,,,,,,,,,44,20,0,0,0,0,0,0,0,0,130,0,0,0,0,76,28,27760,2928,0,4,0,0,0,73.76,40,4258,1738,308,42,52,32,12,0,0,0,0,0
neg,38902,,282,236,0,0,0,0,0,0,96246,1345746,1436850,101464,7556,0,1280602,0,0,0,0,0,2610544,2145936,718700,353306,0,0,0,0,414,66,0,0,0,0,0,37214,2808620,111046,30982,0,3004,550,896,24814,1570684,1386584,1330,0,0,0,1233914,700150,245864,184502,161390,142818,146956,169520,2748,0,3330534,140,568,3638,64,1280602,42410,409084,305892,270960,212160,,,,,,,224900,38901.65,3330534,3330534,3305070,16412,2054,83302,899660,2987862,1209600,115210,0,120,0,2633375.04,0.0,350451.84,0,0,0,0,640,337238,1367764,1126440,131846,19368,4378,188,0,24,3330534,,6964,904,71088,184912,303262,2064004,336904,19790,34,0,614,228,2583744,19774,0,120,0,8,2719386,3240,962,0,0,0,0,0,0,0,0,26240,69992,10096,0,0,131596,17262,186640,27946,0,0,0,0,0,1734.2,2162,387728,834596,510336,223398,394338,286616,196620,95678,58552,0,0,0
pos,377724,,2042,,0,0,0,1796,249580,2774426,12865956,15999028,7718002,2486692,442080,4936,17425656,0,46,,952140,1274904,35454202,32184214,8231978,3663320,0,0,1948,0,11836,50,0,0,0,0,0,186,1900706,26574650,14066954,0,12838,3084,4978,10194,414396,42096850,156,0,0,0,18612812,13676400,3367696,2020520,1288592,920490,721474,903366,725680,305466,44640104,23404,12442,8760,210,17425656,455444,3172906,5049540,232720,219200,204940,249620,226360,190500,191840,183220,332420,377724.18,44640104,44640104,44637206,187223,283796,,1053420,42542496,1209600,0,,,,28360037.76,9924863.04,4236795.84,52224,,27518,1081858,5393158,15211562,13624550,6488002,666480,44750,4590,28,,130,44640104,,18750,5516,7340160,8352966,15777106,10937062,110936,0,0,0,,,,,,,,,,42508,3080,0,0,2780,10382708,0,0,0,0,236396,163134,34596,107436570,10954956,1646328,179460,120619560,13309402,520072,1015490,0,0,44661970,0.4,0,14368448,10352662,7917648,2747694,4001644,625530,729666,1765316,33888,0,0,0
